Conference,Division,School,Conf W,Conf L,Conf PF,Conf PA,Over W,Over L,Over PF,Over PA,Home W,Home L,Away W,Away L,STRK,AP W,AP L,USA W,USA L,Year
Atlantic Coast,Atlantic,Maryland,3,5,194,180,6,7,313,280,3,3,3,4,L1,1,3,1,2,2007
Atlantic Coast,Atlantic,NC State,3,5,144,248,5,7,249,339,3,4,2,3,-,0,2,0,2,2007
Atlantic Coast,Coastal,Virginia Tech,7,1,255,120,11,3,402,225,6,2,5,1,L1,2,3,2,3,2007
Atlantic Coast,Coastal,Virginia,6,2,202,151,9,4,317,256,5,2,4,2,L2,0,2,0,2,2007
Atlantic Coast,Coastal,Georgia Tech,4,4,160,173,7,6,341,271,4,3,3,3,L2,1,3,1,3,2007
Atlantic Coast,Coastal,North Carolina,3,5,161,188,4,8,254,294,4,2,0,6,-,0,1,0,1,2007
Atlantic Coast,Coastal,Miami,2,6,146,232,5,7,247,312,4,3,1,4,-,0,3,0,3,2007
Atlantic Coast,Coastal,Duke,0,8,131,265,1,11,215,398,0,5,1,6,-,0,2,0,2,2007
Big 12,North,Kansas,7,1,318,169,12,1,556,213,7,1,5,0,W1,1,1,1,1,2007
Big 12,North,Missouri,7,1,335,181,12,2,558,326,6,1,6,1,W1,3,2,3,2,2007
Big 12,North,Colorado,4,4,238,276,6,7,355,383,4,4,2,3,L1,2,3,2,3,2007
Big 12,North,Kansas State,3,5,285,278,5,7,422,370,4,2,1,5,-,1,3,1,3,2007
Big 12,North,Nebraska,2,6,257,339,5,7,401,455,4,3,1,4,-,0,4,0,4,2007
Big 12,North,Iowa State,2,6,141,285,3,9,218,381,3,4,0,5,-,0,5,0,5,2007
Big 12,South,Oklahoma,6,2,280,172,11,3,592,284,7,1,4,2,L1,3,2,3,2,2007
Big 12,South,Texas,5,3,284,223,10,3,484,329,6,2,4,1,W1,2,1,2,1,2007
Big 12,South,Texas Tech,4,4,273,238,9,4,532,337,5,1,4,3,W2,1,2,1,2,2007
Big 12,South,Oklahoma State,4,4,283,266,7,6,450,384,5,2,2,4,W1,1,4,1,4,2007
Big 12,South,Texas A&M;,4,4,190,213,7,6,363,337,6,2,1,4,L1,1,4,1,5,2007
Big 12,South,Baylor,0,8,108,352,3,9,218,444,2,4,1,5,-,0,4,0,4,2007
Big East,,West Virginia,5,2,240,126,11,2,515,235,5,1,6,1,W1,2,0,2,0,2007
Big East,,Connecticut,5,2,169,165,9,4,344,247,7,0,2,4,L2,0,2,0,2,2007
Big East,,Cincinnati,4,3,209,170,10,3,472,244,5,2,5,1,W2,1,1,0,1,2007
Big East,,South Florida,4,3,240,167,9,4,451,304,5,1,4,3,L1,2,2,2,2,2007
Big East,,Rutgers,3,4,171,195,8,5,426,292,5,3,3,2,W1,0,2,0,2,2007
Big East,,Louisville,3,4,193,231,6,6,422,377,4,2,2,4,-,1,1,1,1,2007
Big East,,Pittsburgh,3,4,141,169,5,7,274,291,4,3,1,4,-,2,0,2,0,2007
Big East,,Syracuse,1,6,131,271,2,10,197,418,1,6,1,4,-,0,3,0,3,2007
Big Ten,,Ohio State,7,1,245,103,11,2,408,166,6,2,5,0,L1,2,2,3,2,2007
Big Ten,,Illinois,6,2,221,157,9,4,362,283,5,2,4,2,L1,2,3,3,3,2007
Big Ten,,Michigan,6,2,203,148,9,4,354,278,5,3,4,1,W1,2,3,3,3,2007
Big Ten,,Wisconsin,5,3,215,212,9,4,383,301,7,0,2,4,L1,1,3,1,4,2007
Big Ten,,Penn State,4,4,204,177,9,4,394,228,6,1,3,3,W1,1,3,1,3,2007
Big Ten,,Iowa,4,4,139,179,6,6,222,225,4,2,2,4,-,1,1,1,2,2007
Big Ten,,Purdue,3,5,213,226,8,5,446,345,5,2,3,3,W1,0,2,0,3,2007
Big Ten,,Indiana,3,5,208,243,7,6,412,370,5,2,2,4,L1,0,2,0,3,2007
Big Ten,,Michigan State,3,5,278,260,7,6,430,346,5,3,2,3,L1,0,4,1,4,2007
Big Ten,,Northwestern,3,5,207,307,6,6,310,372,4,3,2,3,-,0,3,0,3,2007
Big Ten,,Minnesota,0,8,183,304,1,11,315,440,1,6,0,5,-,0,4,0,4,2007
Conference USA,East,UCF,7,1,349,196,10,4,502,372,6,1,4,3,L1,0,1,0,1,2007
Conference USA,East,East Carolina,6,2,294,227,8,5,403,395,5,2,3,3,W2,0,2,0,2,2007
Conference USA,East,Memphis,6,2,259,282,7,6,380,419,4,3,3,3,L1,0,0,0,0,2007
Conference USA,East,Southern Mississippi,5,3,254,183,7,6,361,314,3,3,4,3,L1,0,2,0,2,2007
Conference USA,East,Marshall,3,5,223,244,3,9,298,411,3,3,0,6,-,0,2,0,2,2007
Conference USA,East,UAB,1,7,158,302,2,10,235,421,2,3,0,7,-,0,0,0,0,2007
Conference USA,West,Tulsa,6,2,328,251,10,4,576,467,6,1,4,3,W1,1,1,1,1,2007
Conference USA,West,Houston,6,2,288,248,8,5,449,379,5,2,3,3,L1,0,1,0,1,2007
Conference USA,West,Tulane,3,5,215,256,4,8,293,375,2,5,2,3,-,0,1,0,1,2007
Conference USA,West,Rice,3,5,308,340,3,9,377,515,1,5,2,4,-,0,2,0,2,2007
Conference USA,West,UTEP,2,6,286,353,4,8,403,445,3,3,1,5,-,0,1,0,1,2007
Conference USA,West,SMU,0,8,251,331,1,11,340,477,1,5,0,6,-,0,1,0,1,2007
FBS Independents,,Navy,,-,--,--,8,5,511,473,4,4,4,1,L1,0,0,0,0,2007
FBS Independents,,Western Kentucky,,-,--,--,7,5,398,250,4,1,3,4,-,0,1,0,1,2007
FBS Independents,,Army,,-,--,--,3,9,203,364,3,2,0,7,-,0,1,0,1,2007
FBS Independents,,Notre Dame,,-,--,--,3,9,197,345,1,6,2,3,-,0,3,0,4,2007
Mid-American,East,Bowling Green,6,2,271,219,8,5,392,417,4,1,4,4,L1,0,1,0,1,2007
Mid-American,East,Miami (OH),5,2,165,130,6,7,250,333,4,1,2,6,-,0,1,0,1,2007
Mid-American,East,Buffalo,5,3,231,194,5,7,291,331,3,2,2,5,-,0,0,0,1,2007
Mid-American,East,Ohio,4,4,259,260,6,6,366,359,4,2,2,4,-,0,1,0,1,2007
Mid-American,East,Temple,4,4,140,195,4,8,197,315,3,3,1,5,-,0,0,0,1,2007
Mid-American,East,Akron,3,5,196,231,4,8,254,350,3,2,1,6,-,0,1,0,1,2007
Mid-American,East,Kent State,1,7,175,225,3,9,259,350,1,4,2,5,-,0,1,0,1,2007
Mid-American,West,Central Michigan,6,1,300,222,8,6,487,517,4,3,4,3,L1,0,2,0,2,2007
Mid-American,West,Ball State,5,2,233,166,7,6,409,368,3,3,4,3,L1,0,1,0,1,2007
Mid-American,West,Western Michigan,3,4,169,163,5,7,323,347,2,4,3,3,-,0,2,0,2,2007
Mid-American,West,Eastern Michigan,3,4,206,243,4,8,290,374,2,3,2,5,-,0,1,0,1,2007
Mid-American,West,Toledo,3,5,287,304,5,7,395,470,5,2,0,5,-,0,1,0,1,2007
Mid-American,West,Northern Illinois,1,6,126,206,2,10,229,370,1,5,1,5,-,0,1,0,1,2007
Mountain West,,BYU,8,0,248,129,11,2,391,241,7,0,4,2,W11,0,0,0,0,2007
Mountain West,,Air Force,6,2,228,164,9,4,389,274,6,1,3,3,L1,0,1,0,1,2007
Mountain West,,New Mexico,5,3,161,176,9,4,321,247,6,1,3,3,W2,0,1,0,1,2007
Mountain West,,Utah,5,3,177,104,9,4,341,219,5,1,4,3,W1,0,2,0,1,2007
Mountain West,,TCU,4,4,220,153,8,5,339,243,5,1,3,4,W3,0,2,0,2,2007
Mountain West,,San Diego State,3,5,196,265,4,8,301,413,2,4,2,4,-,0,3,0,3,2007
Mountain West,,Wyoming,2,6,130,233,5,7,233,311,4,2,1,5,-,0,1,0,1,2007
Mountain West,,Colorado State,2,6,179,232,3,9,304,369,2,4,1,5,-,0,1,0,1,2007
Mountain West,,UNLV,1,7,148,231,2,10,218,343,1,5,1,5,-,0,3,0,3,2007
Pac-12,,USC,7,2,250,150,11,2,424,208,6,1,5,1,W5,3,1,2,1,2007
Pac-12,,Arizona State,7,2,274,211,10,3,420,293,7,1,3,2,L1,1,3,0,3,2007
Pac-12,,Oregon State,6,3,253,229,9,4,362,294,6,1,3,3,W4,1,3,1,3,2007
Pac-12,,Oregon,5,4,301,231,9,4,496,307,6,2,3,2,W1,3,1,3,0,2007
Pac-12,,UCLA,5,4,236,192,6,7,291,290,4,2,2,5,L2,3,3,2,3,2007
Pac-12,,Arizona,4,5,257,249,5,7,336,322,4,2,1,5,-,1,4,1,3,2007
Pac-12,,California,3,6,218,241,7,6,381,348,4,2,3,4,W1,2,3,2,2,2007
Pac-12,,Washington State,3,6,197,302,5,7,308,389,4,2,1,5,-,0,5,0,4,2007
Pac-12,,Stanford,3,6,148,280,4,8,235,339,2,6,2,2,-,1,3,1,2,2007
Pac-12,,Washington,2,7,272,321,4,9,380,411,2,5,2,4,-,0,6,0,5,2007
Southeastern,East,Georgia,6,2,228,171,11,2,424,262,7,1,4,1,W7,3,1,3,1,2007
Southeastern,East,Tennessee,6,2,243,246,10,4,455,382,8,0,2,4,W1,2,2,2,2,2007
Southeastern,East,Florida,5,3,305,224,9,4,552,331,6,3,3,1,L1,1,4,1,4,2007
Southeastern,East,Kentucky,3,5,249,276,8,5,475,385,5,3,3,2,W1,1,3,1,3,2007
Southeastern,East,South Carolina,3,5,205,227,6,6,313,282,4,3,2,3,-,1,4,1,4,2007
Southeastern,East,Vanderbilt,2,6,148,203,5,7,260,271,4,4,1,3,-,0,4,0,4,2007
Southeastern,West,LSU,6,2,298,215,12,2,541,279,7,1,5,1,W2,5,0,5,0,2007
Southeastern,West,Auburn,5,3,156,138,9,4,315,220,7,2,2,2,W2,2,2,2,2,2007
Southeastern,West,Arkansas,4,4,274,249,8,5,485,345,6,3,2,2,L1,1,3,1,3,2007
Southeastern,West,Mississippi State,4,4,157,215,8,5,279,301,5,2,3,3,W2,1,3,1,3,2007
Southeastern,West,Alabama,4,4,212,190,7,6,352,286,4,3,3,3,W1,1,3,1,3,2007
Southeastern,West,Ole Miss,0,8,131,252,3,9,241,342,2,5,1,4,-,0,5,0,5,2007
Sun Belt,,Florida Atlantic,6,1,253,185,8,5,405,432,4,2,4,3,W3,0,1,0,1,2007
Sun Belt,,Troy,6,1,255,106,8,4,408,295,4,1,4,3,-,0,2,0,2,2007
Sun Belt,,Louisiana Monroe,4,3,176,166,6,6,282,332,3,2,3,4,-,0,1,0,1,2007
Sun Belt,,Middle Tennessee,4,3,207,187,5,7,308,339,2,3,3,4,-,0,1,0,1,2007
Sun Belt,,Arkansas State,3,4,161,187,5,7,291,331,5,1,0,6,-,0,2,0,2,2007
Sun Belt,,Louisiana,3,4,205,237,3,9,285,430,1,5,2,4,-,0,1,0,1,2007
Sun Belt,,North Texas,1,6,161,251,2,10,298,541,2,3,0,7,-,0,1,0,1,2007
Sun Belt,,Florida Intl,1,6,149,248,1,11,181,469,1,4,0,7,-,0,1,0,2,2007
Western Athletic,,Hawai'i,8,0,341,232,12,1,564,331,7,0,5,1,L1,0,1,0,1,2007
Western Athletic,,Boise State,7,1,385,179,10,3,551,281,7,0,3,3,L2,0,1,0,1,2007
Western Athletic,,Fresno State,6,2,252,192,9,4,427,351,6,1,3,3,W3,0,2,0,2,2007
Western Athletic,,Nevada,4,4,315,270,6,7,435,418,4,2,2,5,L1,0,1,0,1,2007
Western Athletic,,Louisiana Tech,4,4,199,237,5,7,249,368,3,2,2,5,-,0,2,0,2,2007
Western Athletic,,San Jose State,4,4,194,222,5,7,245,352,4,1,1,6,-,0,2,0,2,2007
Western Athletic,,Utah State,2,6,192,263,2,10,247,406,0,5,2,5,-,0,2,0,2,2007
Western Athletic,,New Mexico State,1,7,174,317,4,9,312,471,4,3,0,6,-,0,2,0,2,2007
Western Athletic,,Idaho,0,8,165,305,1,11,258,443,1,5,0,6,-,0,2,0,2,2007
Atlantic Coast,Atlantic,Wake Forest,7,2,184,151,11,3,302,215,4,3,7,0,L1,1,2,1,2,2006
Atlantic Coast,Atlantic,Boston College,5,3,189,133,10,3,338,204,8,0,2,3,W1,2,1,2,1,2006
Atlantic Coast,Atlantic,Maryland,5,3,171,198,9,4,284,284,7,1,2,3,W1,0,3,0,3,2006
Atlantic Coast,Atlantic,Clemson,5,3,209,136,8,5,425,210,5,2,3,3,L2,1,2,1,2,2006
Atlantic Coast,Atlantic,Florida State,3,5,180,166,7,6,345,258,4,4,3,2,W1,0,3,0,3,2006
Atlantic Coast,Atlantic,NC State,2,6,137,174,3,9,210,262,3,4,0,5,-,1,1,1,1,2006
Atlantic Coast,Coastal,Georgia Tech,7,2,219,164,9,5,349,257,6,2,3,3,L3,1,4,1,3,2006
Atlantic Coast,Coastal,Virginia Tech,6,2,186,93,10,3,336,143,7,2,3,1,L1,1,2,1,1,2006
Atlantic Coast,Coastal,Virginia,4,4,124,116,5,7,181,214,4,2,1,5,-,0,1,0,1,2006
Atlantic Coast,Coastal,Miami,4,5,178,137,7,6,255,201,5,2,2,4,W2,1,2,1,2,2006
Atlantic Coast,Coastal,North Carolina,2,6,109,221,3,9,216,366,2,5,1,4,-,0,4,0,4,2006
Atlantic Coast,Coastal,Duke,0,8,124,280,0,12,179,406,0,7,0,5,-,0,3,0,3,2006
Big 12,North,Nebraska,6,3,243,194,9,5,428,256,6,2,3,3,L2,0,4,0,4,2006
Big 12,North,Missouri,4,4,214,178,8,5,391,254,6,2,2,3,L1,0,2,0,2,2006
Big 12,North,Kansas State,4,4,188,218,7,6,296,309,6,3,1,3,L2,1,2,1,2,2006
Big 12,North,Kansas,3,5,234,225,6,6,348,306,5,2,1,4,-,0,0,0,0,2006
Big 12,North,Colorado,2,6,160,199,2,10,196,267,2,4,0,6,-,0,2,0,1,2006
Big 12,North,Iowa State,1,7,120,262,4,8,226,369,4,3,0,5,-,0,2,0,2,2006
Big 12,South,Oklahoma,8,1,229,128,11,3,424,242,7,2,4,1,L1,0,2,0,2,2006
Big 12,South,Texas,6,2,270,173,10,3,467,238,5,2,5,1,W1,1,1,1,1,2006
Big 12,South,Texas A&M;,5,3,193,174,9,4,362,267,5,3,4,1,L1,1,2,1,2,2006
Big 12,South,Texas Tech,4,4,240,235,8,5,422,326,4,2,4,3,W2,0,3,0,3,2006
Big 12,South,Oklahoma State,3,5,264,243,7,6,458,333,4,2,3,4,W1,0,2,0,2,2006
Big 12,South,Baylor,3,5,194,320,4,8,283,391,3,4,1,4,-,0,3,0,3,2006
Big East,,Louisville,6,1,247,141,12,1,491,212,6,0,6,1,W4,2,1,2,1,2006
Big East,,Rutgers,5,2,182,146,11,2,387,186,6,0,5,2,W1,1,1,1,1,2006
Big East,,West Virginia,5,2,259,186,11,2,505,282,7,1,4,1,W2,1,1,1,1,2006
Big East,,South Florida,4,3,145,133,9,4,299,220,5,1,4,3,W2,1,2,1,2,2006
Big East,,Cincinnati,4,3,152,141,8,5,274,255,7,1,1,4,W3,1,4,1,4,2006
Big East,,Pittsburgh,2,5,172,207,6,6,381,274,3,4,3,2,-,0,3,0,3,2006
Big East,,Connecticut,1,6,140,238,4,8,257,324,3,4,1,4,-,0,4,0,4,2006
Big East,,Syracuse,1,6,81,186,4,8,209,295,3,3,1,5,-,0,4,0,4,2006
Big Ten,,Ohio State,8,0,305,92,12,1,443,163,7,1,5,0,L1,3,1,3,1,2006
Big Ten,,Wisconsin,7,1,245,116,12,1,380,157,8,0,4,1,W9,2,1,2,1,2006
Big Ten,,Michigan,7,1,213,104,11,2,380,207,7,1,4,1,L2,3,2,3,2,2006
Big Ten,,Penn State,5,3,135,117,9,4,290,187,7,1,2,3,W3,1,4,1,4,2006
Big Ten,,Purdue,5,3,165,179,8,6,364,374,5,2,3,4,L2,0,3,0,4,2006
Big Ten,,Minnesota,3,5,202,243,6,7,376,338,4,3,2,4,L1,0,5,0,5,2006
Big Ten,,Indiana,3,5,179,302,5,7,277,394,3,4,2,3,-,0,3,0,3,2006
Big Ten,,Iowa,2,6,174,192,6,7,310,269,4,4,2,3,L4,0,4,0,4,2006
Big Ten,,Northwestern,2,6,125,240,4,8,198,314,2,4,2,4,-,0,4,0,4,2006
Big Ten,,Michigan State,1,7,148,241,4,8,302,341,2,5,2,3,-,0,4,0,4,2006
Big Ten,,Illinois,1,7,155,220,2,10,235,321,1,6,1,4,-,0,4,0,4,2006
Conference USA,East,Southern Mississippi,6,3,233,166,9,5,356,260,6,1,3,4,W1,0,2,0,2,2006
Conference USA,East,East Carolina,5,3,188,154,7,6,280,270,4,3,3,3,L1,0,1,0,1,2006
Conference USA,East,Marshall,4,4,233,222,5,7,311,351,4,1,1,6,-,0,2,0,2,2006
Conference USA,East,UCF,3,5,173,211,4,8,232,345,2,5,2,3,-,0,1,0,1,2006
Conference USA,East,UAB,2,6,177,220,3,9,225,297,3,3,0,6,-,0,2,0,1,2006
Conference USA,East,Memphis,1,7,193,256,2,10,281,365,1,6,1,4,-,0,1,0,1,2006
Conference USA,West,Houston,8,1,309,193,10,4,462,329,7,1,3,3,L1,0,0,0,0,2006
Conference USA,West,Rice,6,2,255,244,7,6,350,432,3,2,4,4,L1,0,1,0,1,2006
Conference USA,West,Tulsa,5,3,226,155,8,5,360,262,5,1,3,4,L1,0,1,0,1,2006
Conference USA,West,SMU,4,4,216,212,6,6,325,294,5,1,1,5,-,0,0,0,0,2006
Conference USA,West,UTEP,3,5,202,246,5,7,328,375,3,3,2,4,-,0,0,0,0,2006
Conference USA,West,Tulane,2,6,130,256,4,8,224,400,3,2,1,6,-,0,2,0,2,2006
FBS Independents,,Navy,,-,--,--,9,4,367,261,4,3,5,1,L1,0,3,0,3,2006
FBS Independents,,Army,,-,--,--,3,9,232,335,2,3,1,6,-,0,2,0,2,2006
FBS Independents,,Notre Dame,,-,--,--,10,3,403,310,6,1,4,2,L2,1,3,1,3,2006
FBS Independents,,Temple,,-,--,--,1,11,131,496,1,4,0,7,-,0,2,0,2,2006
Mid-American,East,Ohio,7,2,207,150,9,5,276,253,4,2,5,3,L2,0,1,0,1,2006
Mid-American,East,Kent State,5,4,186,157,6,6,214,241,3,2,3,4,-,0,1,0,1,2006
Mid-American,East,Akron,3,5,153,187,5,7,236,271,4,1,1,6,-,0,1,0,1,2006
Mid-American,East,Bowling Green,3,5,166,214,4,8,234,340,2,3,2,5,-,0,2,0,2,2006
Mid-American,East,Miami (OH),2,6,164,187,2,10,222,304,0,5,2,5,-,0,0,0,0,2006
Mid-American,East,Buffalo,1,7,201,314,2,10,220,431,2,3,0,7,-,0,3,0,3,2006
Mid-American,West,Central Michigan,8,1,266,155,10,4,416,312,5,1,5,3,W3,0,2,0,2,2006
Mid-American,West,Western Michigan,6,2,177,148,8,5,299,259,5,0,3,5,L1,0,0,0,0,2006
Mid-American,West,Northern Illinois,5,3,207,144,7,6,328,268,4,2,3,4,L1,0,2,0,2,2006
Mid-American,West,Ball State,5,3,225,184,5,7,326,309,2,4,3,3,-,0,1,0,1,2006
Mid-American,West,Toledo,3,5,157,204,5,7,281,332,4,2,1,5,-,0,0,0,0,2006
Mid-American,West,Eastern Michigan,1,7,106,174,1,11,167,322,1,4,0,7,-,0,0,0,0,2006
Mountain West,,BYU,8,0,317,113,11,2,478,191,6,0,5,2,W10,1,1,1,1,2006
Mountain West,,TCU,6,2,237,113,11,2,380,160,6,1,5,1,W8,0,1,0,1,2006
Mountain West,,Utah,5,3,232,171,8,5,363,258,5,2,3,3,W1,1,2,1,2,2006
Mountain West,,Wyoming,5,3,164,187,6,6,258,264,4,2,2,4,-,0,3,0,3,2006
Mountain West,,New Mexico,4,4,189,207,6,7,284,312,3,4,3,3,L1,0,2,0,2,2006
Mountain West,,Air Force,3,5,172,201,4,8,279,302,2,4,2,4,-,0,4,0,4,2006
Mountain West,,San Diego State,3,5,119,230,3,9,170,325,3,3,0,6,-,0,3,0,3,2006
Mountain West,,Colorado State,1,7,113,196,4,8,202,263,3,3,1,5,-,0,2,0,2,2006
Mountain West,,UNLV,1,7,158,283,2,10,238,382,2,4,0,6,-,0,2,0,3,2006
Pac-12,,USC,7,2,242,131,11,2,396,197,6,0,5,2,W1,4,1,4,1,2006
Pac-12,,California,7,2,280,173,10,3,427,251,8,0,2,3,W2,1,2,1,2,2006
Pac-12,,Oregon State,6,3,207,182,10,4,389,311,5,2,5,2,W4,1,2,2,2,2006
Pac-12,,UCLA,5,4,198,169,7,6,299,259,6,2,1,4,L1,2,2,2,2,2006
Pac-12,,Arizona State,5,5,251,261,7,6,348,326,4,2,3,4,L1,0,3,0,4,2006
Pac-12,,Oregon,5,5,286,262,7,6,383,345,5,2,2,4,L4,1,4,1,4,2006
Pac-12,,Arizona,4,5,152,167,6,6,199,235,3,4,3,2,-,2,3,2,3,2006
Pac-12,,Washington State,4,5,208,212,6,6,295,277,3,4,3,2,-,1,3,1,3,2006
Pac-12,,Washington,3,6,186,225,5,7,262,311,3,3,2,4,-,0,4,0,4,2006
Pac-12,,Stanford,1,8,74,274,1,11,127,377,0,5,1,6,-,0,4,0,4,2006
Southeastern,East,Florida,7,1,178,126,13,1,416,189,8,0,5,1,W7,5,1,4,1,2006
Southeastern,East,Tennessee,5,3,212,172,9,4,362,254,5,2,4,2,L1,2,4,1,4,2006
Southeastern,East,Georgia,4,4,185,168,9,4,327,229,5,3,4,1,W3,2,2,2,2,2006
Southeastern,East,Kentucky,4,4,163,207,8,5,347,369,7,1,1,4,W1,1,4,0,4,2006
Southeastern,East,South Carolina,3,5,147,146,8,5,346,243,4,4,4,1,W3,0,5,0,4,2006
Southeastern,East,Vanderbilt,1,7,131,206,4,8,264,284,2,4,2,4,-,1,4,0,4,2006
Southeastern,West,Arkansas,7,1,221,134,10,4,404,256,5,2,5,2,L3,2,4,2,4,2006
Southeastern,West,Auburn,6,2,162,133,11,2,322,181,6,2,5,0,W2,2,2,2,1,2006
Southeastern,West,LSU,6,2,220,131,11,2,438,164,9,0,2,2,W7,3,2,3,2,2006
Southeastern,West,Alabama,2,6,133,175,6,7,298,250,6,3,0,4,L4,0,5,1,5,2006
Southeastern,West,Ole Miss,2,6,123,182,4,8,188,275,4,3,0,5,-,0,5,0,4,2006
Southeastern,West,Mississippi State,1,7,127,222,3,9,221,309,1,6,2,3,-,0,5,0,4,2006
Sun Belt,,Troy,6,1,177,136,8,5,296,289,5,1,3,4,W3,0,0,0,0,2006
Sun Belt,,Middle Tennessee,6,1,204,92,7,6,296,302,3,2,4,4,L3,0,2,0,2,2006
Sun Belt,,Arkansas State,4,3,126,143,6,6,182,289,3,2,3,4,-,0,1,0,1,2006
Sun Belt,,Florida Atlantic,4,3,129,100,5,7,181,299,3,2,2,5,-,0,0,0,0,2006
Sun Belt,,Louisiana,3,4,126,151,6,6,248,296,3,3,3,3,-,0,1,0,1,2006
Sun Belt,,Louisiana Monroe,3,4,162,113,4,8,262,267,2,3,2,5,-,0,1,0,1,2006
Sun Belt,,North Texas,2,5,76,147,3,9,154,304,2,3,1,6,-,0,1,0,1,2006
Sun Belt,,Florida Intl,0,7,54,172,0,12,115,313,0,5,0,7,-,0,0,0,0,2006
Western Athletic,,Boise State,8,0,333,160,13,0,516,229,6,0,7,0,W13,2,0,3,0,2006
Western Athletic,,Hawai'i,7,1,438,196,11,3,656,337,8,1,3,2,W1,0,2,0,2,2006
Western Athletic,,San Jose State,5,3,192,172,9,4,324,270,7,1,2,3,W3,0,1,0,2,2006
Western Athletic,,Nevada,5,3,260,142,8,5,391,249,5,2,3,3,L2,0,1,0,2,2006
Western Athletic,,Fresno State,4,5,227,245,4,8,276,339,3,3,1,5,-,0,2,0,3,2006
Western Athletic,,Idaho,3,5,149,272,4,8,203,417,2,3,2,5,-,0,2,0,3,2006
Western Athletic,,New Mexico State,2,6,230,262,4,8,374,369,3,4,1,4,-,0,1,0,2,2006
Western Athletic,,Louisiana Tech,1,7,153,345,3,10,242,542,2,3,1,7,-,0,1,0,2,2006
Western Athletic,,Utah State,1,7,123,318,1,11,130,462,1,4,0,7,-,0,3,0,4,2006
Atlantic Coast,Atlantic,Florida State,5,3,219,180,8,5,376,286,6,2,2,3,L1,3,3,3,3,2005
Atlantic Coast,Atlantic,Boston College,5,3,181,160,9,3,310,191,6,1,3,2,W3,1,2,1,2,2005
Atlantic Coast,Atlantic,Clemson,4,4,222,161,8,4,316,211,4,2,4,2,W4,1,2,1,2,2005
Atlantic Coast,Atlantic,NC State,3,5,136,182,7,5,249,212,5,3,2,2,W3,1,3,1,3,2005
Atlantic Coast,Atlantic,Maryland,3,5,190,217,5,6,270,275,1,4,4,2,-,0,5,0,5,2005
Atlantic Coast,Atlantic,Wake Forest,3,5,202,227,4,7,269,316,3,3,1,4,-,1,4,1,4,2005
Atlantic Coast,Coastal,Virginia Tech,7,1,263,86,11,2,440,168,6,1,5,1,W1,3,2,3,2,2005
Atlantic Coast,Coastal,Miami,6,2,238,118,9,3,325,171,5,1,4,2,L1,2,2,2,2,2005
Atlantic Coast,Coastal,Georgia Tech,5,3,154,162,7,5,222,241,4,2,3,3,L2,3,2,3,2,2005
Atlantic Coast,Coastal,North Carolina,4,4,148,188,5,6,198,288,4,2,1,4,-,1,4,1,4,2005
Atlantic Coast,Coastal,Virginia,3,5,177,202,7,5,320,279,5,1,2,4,W1,1,3,1,3,2005
Atlantic Coast,Coastal,Duke,0,8,95,342,1,10,177,408,1,5,0,5,-,0,4,0,4,2005
Big 12,North,Colorado,5,3,219,167,7,6,305,307,5,3,2,3,L4,0,5,0,5,2005
Big 12,North,Nebraska,4,4,201,208,8,4,296,252,6,2,2,2,W3,0,2,0,2,2005
Big 12,North,Iowa State,4,4,232,158,7,5,339,230,5,2,2,3,L2,0,2,0,2,2005
Big 12,North,Missouri,4,4,200,236,7,5,369,350,5,2,2,3,W1,1,1,1,1,2005
Big 12,North,Kansas,3,5,127,210,7,5,269,264,6,1,1,4,W2,1,3,1,3,2005
Big 12,North,Kansas State,2,6,179,258,5,6,289,305,4,2,1,4,-,0,3,0,3,2005
Big 12,South,Texas,8,0,405,137,13,0,652,213,7,0,6,0,W13,4,0,4,0,2005
Big 12,South,Texas Tech,6,2,264,182,9,3,473,226,7,0,2,3,L1,2,2,2,2,2005
Big 12,South,Oklahoma,6,2,241,190,8,4,323,277,6,1,2,3,W2,2,4,2,4,2005
Big 12,South,Texas A&M;,3,5,218,279,5,6,352,343,4,2,1,4,-,0,4,0,4,2005
Big 12,South,Baylor,2,6,140,244,5,6,236,291,2,3,3,3,-,0,4,0,4,2005
Big 12,South,Oklahoma State,1,7,164,321,4,7,222,344,3,3,1,4,-,1,2,1,2,2005
Big East,,West Virginia,7,0,244,104,11,1,385,214,5,1,6,0,W8,2,1,2,1,2005
Big East,,Louisville,5,2,273,175,9,3,521,285,6,0,3,3,L1,0,2,0,2,2005
Big East,,Rutgers,4,3,188,199,7,5,344,307,4,3,3,2,L1,0,2,0,2,2005
Big East,,South Florida,4,3,188,135,6,6,276,216,4,1,2,5,L3,1,3,1,3,2005
Big East,,Pittsburgh,4,3,189,178,5,6,267,243,5,1,0,5,-,0,4,0,4,2005
Big East,,Connecticut,2,5,115,170,5,6,272,211,4,2,1,4,-,0,2,0,2,2005
Big East,,Cincinnati,2,5,117,230,4,7,192,345,3,2,1,5,-,0,3,0,3,2005
Big East,,Syracuse,0,7,73,196,1,10,152,295,1,5,0,5,-,0,4,0,4,2005
Big Ten,,Penn State,7,1,282,141,11,1,413,204,7,0,4,1,W5,3,0,3,0,2005
Big Ten,,Ohio State,7,1,275,118,10,2,392,183,7,1,3,1,W7,1,2,1,2,2005
Big Ten,,Wisconsin,5,3,246,228,10,3,446,309,5,1,5,2,W2,1,1,1,1,2005
