School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Colorado St.,85,2001-10-04,5,@,Louisville,18,L,2,7,-5,10,23,43.5,87,0,3,37,61,1.6,0,1,4,0,20,28,71.4,213,1,32,32,1.0,0,2,2,4,1
Louisville,18,2001-10-04,6,,Colorado St.,85,W,7,2,5,20,28,71.4,213,1,2,32,32,1.0,0,2,4,1,10,23,43.5,87,0,37,61,1.6,0,1,3,4,0
BYU,66,2001-10-05,5,,Utah St.,93,W,54,34,20,25,35,71.4,304,4,1,42,259,6.2,4,0,1,8,25,43,58.1,283,2,33,143,4.3,3,0,2,2,5
Utah St.,93,2001-10-05,5,@,BYU,66,L,34,54,-20,25,43,58.1,283,2,2,33,143,4.3,3,0,2,5,25,35,71.4,304,4,42,259,6.2,4,0,1,1,8
Air Force,83,2001-10-06,4,@,Navy,7,W,24,18,6,7,13,53.8,78,0,0,62,293,4.7,3,1,1,3,13,20,65.0,189,1,50,223,4.5,1,1,1,2,2
Akron,71,2001-10-06,5,@,Western Michigan,82,L,14,31,-17,13,27,48.1,114,0,0,53,241,4.5,2,0,0,2,26,42,61.9,353,2,31,140,4.5,2,0,1,1,4
Alabama,107,2001-10-06,5,,UTEP,62,W,56,7,49,15,26,57.7,228,2,0,53,360,6.8,6,1,1,8,8,19,42.1,99,0,29,133,4.6,1,2,1,3,1
Arizona,95,2001-10-06,5,,Oregon,99,L,28,63,-35,14,31,45.2,225,3,2,36,258,7.2,1,3,5,4,19,29,65.5,325,3,51,282,5.5,6,0,1,1,9
Arizona St.,96,2001-10-06,4,,Louisiana,126,W,63,27,36,14,27,51.9,328,4,1,42,215,5.1,5,1,2,9,22,47,46.8,252,1,32,114,3.6,2,1,1,2,3
Arkansas,108,2001-10-06,5,,Weber State,143,W,42,19,23,8,18,44.4,129,1,1,44,322,7.3,4,1,2,6,28,48,58.3,315,3,33,112,3.4,0,1,1,2,3
Arkansas St.,122,2001-10-06,4,,Ole Miss,116,L,17,35,-18,9,15,60.0,151,1,0,47,241,5.1,1,1,1,2,20,29,69.0,269,2,40,146,3.7,3,2,0,2,5
Army,65,2001-10-06,4,,Houston,5,W,28,14,14,15,28,53.6,168,1,0,46,259,5.6,3,0,0,4,27,41,65.9,367,1,25,141,5.6,1,0,2,2,2
Auburn,109,2001-10-06,5,,Mississippi St.,114,W,16,14,2,7,13,53.8,79,0,1,48,214,4.5,1,0,1,1,12,25,48.0,176,1,34,109,3.2,0,1,1,2,1
Baylor,41,2001-10-06,4,@,Texas A&M,119,L,10,16,-6,19,38,50.0,147,0,2,34,85,2.5,1,1,3,1,21,36,58.3,260,0,46,116,2.5,1,2,0,2,1
Boise St.,84,2001-10-06,5,@,Rice,59,L,14,45,-31,22,34,64.7,368,1,1,21,36,1.7,1,2,3,2,4,7,57.1,86,0,82,430,5.2,6,0,0,0,6
Boston College,13,2001-10-06,5,,Temple,10,W,23,10,13,12,22,54.5,141,2,1,42,188,4.5,2,1,2,4,15,32,46.9,151,0,36,57,1.6,1,0,1,1,1
Bowling Green,73,2001-10-06,5,,Kent State,77,W,24,7,17,27,42,64.3,214,2,2,58,200,3.4,1,0,2,3,12,24,50.0,143,1,21,54,2.6,0,4,1,5,1
Buffalo,74,2001-10-06,5,@,Miami (OH),78,L,14,31,-17,17,40,42.5,194,1,1,31,64,2.1,1,1,2,2,23,30,76.7,212,2,42,128,3.0,1,1,1,2,4
Cincinnati,2,2001-10-06,4,,Tulane,11,W,46,33,13,22,32,68.8,312,4,0,50,227,4.5,2,1,1,6,24,46,52.2,253,2,41,282,6.9,2,1,2,3,4
Colorado,98,2001-10-06,5,@,Kansas St.,44,W,16,6,10,8,16,50.0,87,1,2,45,196,4.4,0,1,3,1,11,30,36.7,122,0,40,74,1.9,1,0,2,2,1
Connecticut,3,2001-10-06,5,,Eastern Michigan,76,W,19,0,19,14,32,43.8,180,1,1,40,108,2.7,1,0,1,2,20,40,50.0,160,0,28,31,1.1,0,2,2,4,0
Duke,15,2001-10-06,5,,Georgia Tech,17,L,10,37,-27,11,29,37.9,201,0,0,37,102,2.8,1,2,2,1,24,40,60.0,295,2,48,210,4.4,2,1,2,3,4
East Carolina,4,2001-10-06,5,@,North Carolina,21,L,21,24,-3,9,23,39.1,109,1,1,37,190,5.1,1,1,2,2,21,33,63.6,278,3,48,134,2.8,0,1,0,1,3
Eastern Michigan,76,2001-10-06,5,@,Connecticut,3,L,0,19,-19,20,40,50.0,160,0,2,28,31,1.1,0,2,4,0,14,32,43.8,180,1,40,108,2.7,1,0,1,1,2
Florida,110,2001-10-06,5,@,LSU,113,W,44,15,29,26,41,63.4,504,6,2,26,128,4.9,0,0,2,6,18,39,46.2,286,0,41,137,3.3,2,0,3,3,2
Georgia,111,2001-10-06,4,@,Tennessee,118,W,26,24,2,21,34,61.8,303,2,1,28,68,2.4,0,0,1,3,24,40,60.0,295,3,42,197,4.7,0,0,1,1,3
Georgia Tech,17,2001-10-06,5,@,Duke,15,W,37,10,27,24,40,60.0,295,2,2,48,210,4.4,2,1,3,4,11,29,37.9,201,0,37,102,2.8,1,2,0,2,1
Hawaii,87,2001-10-06,4,@,SMU,8,W,38,31,7,31,51,60.8,325,2,2,43,148,3.4,2,0,2,5,11,25,44.0,256,3,34,101,3.0,0,4,1,5,4
Houston,5,2001-10-06,4,@,Army,65,L,14,28,-14,27,41,65.9,367,1,2,25,141,5.6,1,0,2,2,15,28,53.6,168,1,46,259,5.6,3,0,0,0,4
Idaho,133,2001-10-06,5,@,Middle Tennessee,56,L,58,70,-12,49,71,69.0,637,5,2,28,123,4.4,3,0,2,8,23,28,82.1,459,6,39,226,5.8,3,1,0,1,10
Illinois,27,2001-10-06,5,,Minnesota,33,W,25,14,11,16,28,57.1,239,2,1,48,198,4.1,0,0,1,2,20,34,58.8,242,1,38,149,3.9,1,0,1,1,2
Indiana,28,2001-10-06,4,@,Wisconsin,40,W,63,32,31,8,13,61.5,182,1,0,54,449,8.3,7,1,1,9,16,25,64.0,225,2,39,106,2.7,1,3,1,4,4
Iowa,29,2001-10-06,4,@,Purdue,38,L,14,23,-9,22,34,64.7,174,2,2,34,33,1.0,0,0,2,2,17,34,50.0,147,0,30,70,2.3,1,1,1,2,2
Iowa St.,42,2001-10-06,4,@,Nebraska,34,L,14,48,-34,13,29,44.8,214,1,2,38,122,3.2,1,0,2,2,11,16,68.8,117,0,54,359,6.6,6,0,1,1,7
Kansas,43,2001-10-06,4,@,Texas Tech,49,W,34,31,3,13,32,40.6,116,2,0,57,288,5.1,1,0,0,3,25,47,53.2,257,3,33,101,3.1,1,0,1,1,4
Kansas St.,44,2001-10-06,4,,Colorado,98,L,6,16,-10,11,30,36.7,122,0,2,40,74,1.9,1,0,2,1,8,16,50.0,87,1,45,196,4.4,0,1,2,3,1
Kent State,77,2001-10-06,5,@,Bowling Green,73,L,7,24,-17,12,24,50.0,143,1,1,21,54,2.6,0,4,5,1,27,42,64.3,214,2,58,200,3.4,1,0,2,2,3
Kentucky,112,2001-10-06,5,@,South Carolina,117,L,6,42,-36,20,36,55.6,188,1,2,30,138,4.6,0,2,4,1,12,19,63.2,165,2,43,237,5.5,4,0,0,0,6
Louisiana,126,2001-10-06,5,@,Arizona St.,96,L,27,63,-36,22,47,46.8,252,1,1,32,114,3.6,2,1,2,3,14,27,51.9,328,4,42,215,5.1,5,1,1,2,9
Louisiana Tech,54,2001-10-06,4,,San Jose St.,91,W,41,20,21,31,42,73.8,407,5,0,30,168,5.6,0,1,1,5,12,27,44.4,192,1,42,206,4.9,1,0,3,3,2
UL Monroe,130,2001-10-06,5,,North Texas,57,W,19,17,2,18,24,75.0,181,2,1,44,138,3.1,1,1,2,3,11,18,61.1,148,1,30,136,4.5,1,1,2,3,2
LSU,113,2001-10-06,4,,Florida,110,L,15,44,-29,18,39,46.2,286,0,3,41,137,3.3,2,0,3,2,26,41,63.4,504,6,26,128,4.9,0,0,2,2,6
Marshall,55,2001-10-06,4,@,Northern Illinois,79,W,37,15,22,16,29,55.2,184,3,1,42,174,4.1,0,0,1,5,11,23,47.8,142,0,46,127,2.8,2,1,3,4,2
Maryland,30,2001-10-06,5,,Virginia,24,W,41,21,20,22,35,62.9,237,2,1,55,243,4.4,2,1,2,5,21,38,55.3,281,2,25,64,2.6,1,1,1,2,3
Memphis,6,2001-10-06,5,,Southern Miss,60,W,22,17,5,14,30,46.7,103,0,0,34,79,2.3,1,0,0,2,21,37,56.8,204,1,34,60,1.8,1,1,3,4,2
Miami (FL),19,2001-10-06,4,,Troy,129,W,38,7,31,21,37,56.8,327,2,0,28,101,3.6,2,0,0,5,15,29,51.7,157,1,45,155,3.4,0,0,1,1,1
Miami (OH),78,2001-10-06,5,,Buffalo,74,W,31,14,17,23,30,76.7,212,2,1,42,128,3.0,1,1,2,4,17,40,42.5,194,1,31,64,2.1,1,1,1,2,2
Michigan,31,2001-10-06,5,@,Penn State,37,W,20,0,20,18,33,54.5,263,2,0,48,147,3.1,0,1,1,2,21,38,55.3,244,0,26,25,1.0,0,1,2,3,0
Middle Tennessee,56,2001-10-06,5,,Idaho,133,W,70,58,12,23,28,82.1,459,6,0,39,226,5.8,3,1,1,10,49,71,69.0,637,5,28,123,4.4,3,0,2,2,8
Minnesota,33,2001-10-06,4,@,Illinois,27,L,14,25,-11,20,34,58.8,242,1,1,38,149,3.9,1,0,1,2,16,28,57.1,239,2,48,198,4.1,0,0,1,1,2
Mississippi St.,114,2001-10-06,4,@,Auburn,109,L,14,16,-2,12,25,48.0,176,1,1,34,109,3.2,0,1,2,1,7,13,53.8,79,0,48,214,4.5,1,0,1,1,1
Missouri,115,2001-10-06,4,@,Oklahoma St.,46,W,41,38,3,23,39,59.0,275,3,0,41,149,3.6,1,0,0,4,28,38,73.7,272,3,50,147,2.9,2,2,0,2,5
Navy,7,2001-10-06,4,,Air Force,83,L,18,24,-6,13,20,65.0,189,1,1,50,223,4.5,1,1,2,2,7,13,53.8,78,0,62,293,4.7,3,1,0,1,3
Nebraska,34,2001-10-06,6,,Iowa St.,42,W,48,14,34,11,16,68.8,117,0,1,54,359,6.6,6,0,1,7,13,29,44.8,214,1,38,122,3.2,1,0,2,2,2
Nevada,88,2001-10-06,4,,UNLV,92,L,12,27,-15,20,42,47.6,165,0,2,43,243,5.7,1,0,2,1,6,15,40.0,80,0,50,313,6.3,3,1,1,2,3
New Mexico,89,2001-10-06,5,@,Wyoming,94,W,30,29,1,20,30,66.7,211,1,1,44,131,3.0,0,1,2,3,21,36,58.3,364,2,31,28,0.9,1,0,3,3,3
New Mexico State,69,2001-10-06,6,@,Tulsa,12,W,24,7,17,8,19,42.1,124,0,1,44,175,4.0,1,1,2,3,34,62,54.8,321,0,30,51,1.7,1,1,1,2,1
North Carolina,21,2001-10-06,6,,East Carolina,4,W,24,21,3,21,33,63.6,278,3,0,48,134,2.8,0,1,1,3,9,23,39.1,109,1,37,190,5.1,1,1,1,2,2
NC State,20,2001-10-06,4,@,Wake Forest,26,W,17,14,3,20,32,62.5,180,1,0,47,141,3.0,1,0,0,2,6,18,33.3,95,0,50,221,4.4,2,2,1,3,2
North Texas,57,2001-10-06,5,@,UL Monroe,130,L,17,19,-2,11,18,61.1,148,1,2,30,136,4.5,1,1,3,2,18,24,75.0,181,2,44,138,3.1,1,1,1,2,3
Northern Illinois,79,2001-10-06,5,,Marshall,55,L,15,37,-22,11,23,47.8,142,0,3,46,127,2.8,2,1,4,2,16,29,55.2,184,3,42,174,4.1,0,0,1,1,5
Northwestern,35,2001-10-06,4,@,Ohio St.,36,L,20,38,-18,18,31,58.1,136,1,1,48,170,3.5,2,1,2,3,4,10,40.0,109,0,53,287,5.4,4,0,1,1,5
Notre Dame,70,2001-10-06,4,,Pittsburgh,22,W,24,7,17,10,13,76.9,70,0,0,57,249,4.4,3,0,0,3,11,22,50.0,182,1,26,50,1.9,0,2,3,5,1
Ohio,80,2001-10-06,4,,Toledo,81,L,41,48,-7,11,18,61.1,107,0,0,47,194,4.1,4,2,2,5,31,39,79.5,374,2,46,149,3.2,4,1,0,1,6
Ohio St.,36,2001-10-06,4,,Northwestern,35,W,38,20,18,4,10,40.0,109,0,1,53,287,5.4,4,0,1,5,18,31,58.1,136,1,48,170,3.5,2,1,1,2,3
Oklahoma,45,2001-10-06,5,N,Texas,48,W,14,3,11,20,33,60.6,143,0,0,31,63,2.0,1,0,0,2,24,42,57.1,198,0,25,27,1.1,0,0,4,4,0
Oklahoma St.,46,2001-10-06,5,,Missouri,115,L,38,41,-3,28,38,73.7,272,3,0,50,147,2.9,2,2,2,5,23,39,59.0,275,3,41,149,3.6,1,0,0,0,4
Ole Miss,116,2001-10-06,4,@,Arkansas St.,122,W,35,17,18,20,29,69.0,269,2,0,40,146,3.7,3,2,2,5,9,15,60.0,151,1,47,241,5.1,1,1,0,1,2
Oregon,99,2001-10-06,5,@,Arizona,95,W,63,28,35,19,29,65.5,325,3,1,51,282,5.5,6,0,1,9,14,31,45.2,225,3,36,258,7.2,1,3,2,5,4
Oregon St.,100,2001-10-06,4,@,Washington St.,106,L,27,34,-7,22,41,53.7,276,1,3,23,24,1.0,0,3,6,3,16,30,53.3,137,3,54,243,4.5,0,2,2,4,4
Penn State,37,2001-10-06,4,,Michigan,31,L,0,20,-20,21,38,55.3,244,0,2,26,25,1.0,0,1,3,0,18,33,54.5,263,2,48,147,3.1,0,1,0,1,2
Pittsburgh,22,2001-10-06,4,@,Notre Dame,70,L,7,24,-17,11,22,50.0,182,1,3,26,50,1.9,0,2,5,1,10,13,76.9,70,0,57,249,4.4,3,0,0,0,3
Purdue,38,2001-10-06,4,,Iowa,29,W,23,14,9,17,34,50.0,147,0,1,30,70,2.3,1,1,2,2,22,34,64.7,174,2,34,33,1.0,0,0,2,2,2
Rice,59,2001-10-06,5,,Boise St.,84,W,45,14,31,4,7,57.1,86,0,0,82,430,5.2,6,0,0,6,22,34,64.7,368,1,21,36,1.7,1,2,1,3,2
Rutgers,39,2001-10-06,5,,Syracuse,23,L,17,24,-7,19,34,55.9,224,1,1,40,194,4.9,1,0,1,2,7,17,41.2,100,1,48,354,7.4,2,1,1,2,3
San Diego St.,90,2001-10-06,5,,Eastern Illinois,202,W,40,7,33,18,31,58.1,273,2,3,50,356,7.1,3,1,4,5,15,28,53.6,199,1,23,27,1.2,0,0,2,2,1
San Jose St.,91,2001-10-06,4,@,Louisiana Tech,54,L,20,41,-21,12,27,44.4,192,1,3,42,206,4.9,1,0,3,2,31,42,73.8,407,5,30,168,5.6,0,1,0,1,5
SMU,8,2001-10-06,4,,Hawaii,87,L,31,38,-7,11,25,44.0,256,3,1,34,101,3.0,0,4,5,4,31,51,60.8,325,2,43,148,3.4,2,0,2,2,5
South Carolina,117,2001-10-06,5,,Kentucky,112,W,42,6,36,12,19,63.2,165,2,0,43,237,5.5,4,0,0,6,20,36,55.6,188,1,30,138,4.6,0,2,2,4,1
South Florida,9,2001-10-06,5,@,Utah,104,L,21,52,-31,32,61,52.5,336,3,1,26,67,2.6,0,2,3,3,17,24,70.8,264,4,49,245,5.0,2,0,1,1,7
Southern Miss,60,2001-10-06,4,@,Memphis,6,L,17,22,-5,21,37,56.8,204,1,3,34,60,1.8,1,1,4,2,14,30,46.7,103,0,34,79,2.3,1,0,0,0,2
Syracuse,23,2001-10-06,6,@,Rutgers,39,W,24,17,7,7,17,41.2,100,1,1,48,354,7.4,2,1,2,3,19,34,55.9,224,1,40,194,4.9,1,0,1,1,2
Temple,10,2001-10-06,4,@,Boston College,13,L,10,23,-13,15,32,46.9,151,0,1,36,57,1.6,1,0,1,1,12,22,54.5,141,2,42,188,4.5,2,1,1,2,4
Tennessee,118,2001-10-06,4,,Georgia,111,L,24,26,-2,24,40,60.0,295,3,1,42,197,4.7,0,0,1,3,21,34,61.8,303,2,28,68,2.4,0,0,1,1,3
Texas,48,2001-10-06,5,N,Oklahoma,45,L,3,14,-11,24,42,57.1,198,0,4,25,27,1.1,0,0,4,0,20,33,60.6,143,0,31,63,2.0,1,0,0,0,2
Texas A&M,119,2001-10-06,5,,Baylor,41,W,16,10,6,21,36,58.3,260,0,0,46,116,2.5,1,2,2,1,19,38,50.0,147,0,34,85,2.5,1,1,2,3,1
Texas Tech,49,2001-10-06,4,,Kansas,43,L,31,34,-3,25,47,53.2,257,3,1,33,101,3.1,1,0,1,4,13,32,40.6,116,2,57,288,5.1,1,0,0,0,3
Toledo,81,2001-10-06,5,@,Ohio,80,W,48,41,7,31,39,79.5,374,2,0,46,149,3.2,4,1,1,6,11,18,61.1,107,0,47,194,4.1,4,2,0,2,5
Troy,129,2001-10-06,4,@,Miami (FL),19,L,7,38,-31,15,29,51.7,157,1,1,45,155,3.4,0,0,1,1,21,37,56.8,327,2,28,101,3.6,2,0,0,0,5
Tulane,11,2001-10-06,6,@,Cincinnati,2,L,33,46,-13,24,46,52.2,253,2,2,41,282,6.9,2,1,3,4,22,32,68.8,312,4,50,227,4.5,2,1,0,1,6
Tulsa,12,2001-10-06,4,,New Mexico State,69,L,7,24,-17,34,62,54.8,321,0,1,30,51,1.7,1,1,2,1,8,19,42.1,124,0,44,175,4.0,1,1,1,2,3
UAB,61,2001-10-06,5,@,Central Florida,1,L,7,24,-17,13,26,50.0,76,0,0,27,35,1.3,1,2,2,1,21,37,56.8,290,1,33,38,1.2,1,1,1,2,3
Central Florida,1,2001-10-06,5,,UAB,61,W,24,7,17,21,37,56.8,290,1,1,33,38,1.2,1,1,2,3,13,26,50.0,76,0,27,35,1.3,1,2,0,2,1
UNLV,92,2001-10-06,5,@,Nevada,88,W,27,12,15,6,15,40.0,80,0,1,50,313,6.3,3,1,2,3,20,42,47.6,165,0,43,243,5.7,1,0,2,2,1
USC,103,2001-10-06,5,@,Washington,105,L,24,27,-3,8,14,57.1,152,2,0,41,134,3.3,0,1,1,3,19,34,55.9,267,3,41,174,4.2,0,1,1,2,3
Utah,104,2001-10-06,5,,South Florida,9,W,52,21,31,17,24,70.8,264,4,1,49,245,5.0,2,0,1,7,32,61,52.5,336,3,26,67,2.6,0,2,1,3,3
UTEP,62,2001-10-06,5,@,Alabama,107,L,7,56,-49,8,19,42.1,99,0,1,29,133,4.6,1,2,3,1,15,26,57.7,228,2,53,360,6.8,6,1,0,1,8
Virginia,24,2001-10-06,5,@,Maryland,30,L,21,41,-20,21,38,55.3,281,2,1,25,64,2.6,1,1,2,3,22,35,62.9,237,2,55,243,4.4,2,1,1,2,5
Virginia Tech,25,2001-10-06,5,@,West Virginia,50,W,35,0,35,14,24,58.3,188,0,2,56,224,4.0,4,0,2,5,15,38,39.5,140,0,36,33,0.9,0,1,3,4,0
Wake Forest,26,2001-10-06,5,,NC State,20,L,14,17,-3,6,18,33.3,95,0,1,50,221,4.4,2,2,3,2,20,32,62.5,180,1,47,141,3.0,1,0,0,0,2
Washington,105,2001-10-06,4,,USC,103,W,27,24,3,19,34,55.9,267,3,1,41,174,4.2,0,1,2,3,8,14,57.1,152,2,41,134,3.3,0,1,0,1,3
Washington St.,106,2001-10-06,5,,Oregon St.,100,W,34,27,7,16,30,53.3,137,3,2,54,243,4.5,0,2,4,4,22,41,53.7,276,1,23,24,1.0,0,3,3,6,3
West Virginia,50,2001-10-06,5,,Virginia Tech,25,L,0,35,-35,15,38,39.5,140,0,3,36,33,0.9,0,1,4,0,14,24,58.3,188,0,56,224,4.0,4,0,2,2,5
Western Michigan,82,2001-10-06,5,,Akron,71,W,31,14,17,26,42,61.9,353,2,1,31,140,4.5,2,0,1,4,13,27,48.1,114,0,53,241,4.5,2,0,0,0,2
Wisconsin,40,2001-10-06,6,,Indiana,28,L,32,63,-31,16,25,64.0,225,2,1,39,106,2.7,1,3,4,4,8,13,61.5,182,1,54,449,8.3,7,1,0,1,9
Wyoming,94,2001-10-06,5,,New Mexico,89,L,29,30,-1,21,36,58.3,364,2,3,31,28,0.9,1,0,3,3,20,30,66.7,211,1,44,131,3.0,0,1,1,2,3
Georgia Tech,17,2001-10-11,6,,Maryland,30,L,17,20,-3,26,45,57.8,320,2,3,39,50,1.3,0,3,6,2,21,41,51.2,210,0,34,92,2.7,1,0,2,2,2
Maryland,30,2001-10-11,6,@,Georgia Tech,17,W,20,17,3,21,41,51.2,210,0,2,34,92,2.7,1,0,2,2,26,45,57.8,320,2,39,50,1.3,0,3,3,6,2
Air Force,83,2001-10-13,5,,Wyoming,94,W,24,13,11,11,24,45.8,192,1,0,60,332,5.5,2,1,1,3,21,47,44.7,327,1,33,189,5.7,0,1,1,2,1
Akron,71,2001-10-13,6,@,Miami (OH),78,L,27,30,-3,21,31,67.7,309,2,0,42,97,2.3,0,0,0,2,23,40,57.5,399,3,34,167,4.9,1,1,1,2,4
Alabama,107,2001-10-13,6,@,Ole Miss,116,L,24,27,-3,7,24,29.2,136,2,1,38,227,6.0,1,0,1,3,22,41,53.7,325,1,39,105,2.7,3,1,0,1,4
Arizona,95,2001-10-13,6,@,Oregon St.,100,L,3,38,-35,10,24,41.7,113,0,2,30,46,1.5,0,1,3,0,17,34,50.0,220,2,49,195,4.0,2,0,2,2,5
Arizona St.,96,2001-10-13,5,@,USC,103,L,17,48,-31,14,25,56.0,155,1,3,35,143,4.1,1,1,4,2,18,26,69.2,295,3,43,118,2.7,3,1,0,1,6
Arkansas,108,2001-10-13,6,,South Carolina,117,W,10,7,3,8,20,40.0,62,1,0,48,162,3.4,0,0,0,1,12,32,37.5,159,0,28,113,4.0,1,0,2,2,1
Arkansas St.,122,2001-10-13,5,,Louisiana,126,W,26,20,6,6,18,33.3,109,0,0,41,120,2.9,2,0,0,3,29,40,72.5,261,2,28,119,4.3,1,2,1,3,3
Army,65,2001-10-13,5,,East Carolina,4,L,26,49,-23,21,38,55.3,289,1,1,43,153,3.6,2,1,2,3,13,22,59.1,178,1,42,263,6.3,3,1,0,1,7
Auburn,109,2001-10-13,6,,Florida,110,W,23,20,3,13,27,48.1,160,0,0,41,79,1.9,2,2,2,2,25,42,59.5,364,2,18,-36,-2.0,0,1,4,5,2
Ball St.,72,2001-10-13,5,@,Eastern Michigan,76,W,35,14,21,8,23,34.8,95,1,1,53,217,4.1,3,1,2,5,19,41,46.3,193,2,34,160,4.7,0,1,2,3,2
Baylor,41,2001-10-13,5,,Nebraska,34,L,7,48,-41,15,43,34.9,158,0,3,33,29,0.9,0,1,4,1,4,9,44.4,47,0,73,641,8.8,7,5,0,5,7
Boise St.,84,2001-10-13,6,,Tulsa,12,W,41,10,31,27,37,73.0,405,4,0,43,165,3.8,1,1,1,5,22,35,62.9,186,0,18,34,1.9,1,0,0,0,1
Boston College,13,2001-10-13,6,@,Virginia Tech,25,L,20,34,-14,13,26,50.0,180,2,0,28,58,2.1,1,3,3,3,16,29,55.2,225,2,49,171,3.5,1,0,2,2,4
Bowling Green,73,2001-10-13,6,@,Western Michigan,82,L,28,37,-9,20,33,60.6,202,1,3,43,217,5.0,3,2,5,4,28,42,66.7,333,3,32,58,1.8,0,1,0,1,5
BYU,66,2001-10-13,6,@,New Mexico,89,W,24,20,4,22,41,53.7,258,3,0,31,107,3.5,0,0,0,3,18,35,51.4,180,1,48,198,4.1,1,0,3,3,2
Buffalo,74,2001-10-13,6,,Marshall,55,L,14,34,-20,16,33,48.5,207,0,2,38,162,4.3,2,1,3,2,37,49,75.5,455,2,36,108,3.0,2,1,2,3,4
California,97,2001-10-13,5,,Oregon,99,L,7,48,-41,25,52,48.1,244,1,3,20,78,3.9,0,2,5,1,15,24,62.5,206,2,51,257,5.0,5,2,0,2,7
Central Michigan,75,2001-10-13,5,,Ohio,80,L,3,34,-31,17,27,63.0,101,0,1,50,215,4.3,0,1,2,0,4,8,50.0,94,1,60,342,5.7,4,1,0,1,5
Cincinnati,2,2001-10-13,5,@,UAB,61,W,31,17,14,12,20,60.0,154,1,1,36,66,1.8,1,0,1,4,11,30,36.7,133,1,47,200,4.3,1,0,2,2,2
Clemson,14,2001-10-13,5,@,NC State,20,W,45,37,8,23,27,85.2,333,4,0,52,234,4.5,2,2,2,6,25,48,52.1,331,5,21,21,1.0,0,0,1,1,5
Colorado,98,2001-10-13,6,,Texas A&M,119,W,31,21,10,14,28,50.0,183,1,1,52,170,3.3,1,0,1,3,30,50,60.0,334,3,19,42,2.2,0,1,2,3,3
Colorado St.,85,2001-10-13,6,,Fresno St.,86,L,22,25,-3,13,24,54.2,116,1,0,52,322,6.2,2,0,0,3,28,37,75.7,389,2,29,143,4.9,0,0,0,0,2
Connecticut,3,2001-10-13,6,@,South Florida,9,L,21,40,-19,22,42,52.4,209,1,1,38,135,3.6,2,2,3,3,25,39,64.1,270,2,32,64,2.0,3,1,2,3,6
Duke,15,2001-10-13,6,,Wake Forest,26,L,35,42,-7,21,36,58.3,251,1,3,33,81,2.5,3,1,4,5,12,20,60.0,144,1,62,265,4.3,5,1,1,2,6
East Carolina,4,2001-10-13,6,@,Army,65,W,49,26,23,13,22,59.1,178,1,0,42,263,6.3,3,1,1,7,21,38,55.3,289,1,43,153,3.6,2,1,1,2,3
Eastern Michigan,76,2001-10-13,6,,Ball St.,72,L,14,35,-21,19,41,46.3,193,2,2,34,160,4.7,0,1,3,2,8,23,34.8,95,1,53,217,4.1,3,1,1,2,5
Florida,110,2001-10-13,6,@,Auburn,109,L,20,23,-3,25,42,59.5,364,2,4,18,-36,-2.0,0,1,5,2,13,27,48.1,160,0,41,79,1.9,2,2,0,2,2
Florida St.,16,2001-10-13,5,,Miami (FL),19,L,27,49,-22,17,37,45.9,262,1,4,48,214,4.5,2,2,6,4,14,27,51.9,249,3,36,142,3.9,2,3,0,3,7
Fresno St.,86,2001-10-13,6,@,Colorado St.,85,W,25,22,3,28,37,75.7,389,2,0,29,143,4.9,0,0,0,2,13,24,54.2,116,1,52,322,6.2,2,0,0,0,3
Georgia,111,2001-10-13,5,@,Vanderbilt,120,W,30,14,16,19,26,73.1,305,2,0,31,139,4.5,2,3,3,4,24,50,48.0,316,1,38,120,3.2,1,1,0,1,2
Hawaii,87,2001-10-13,5,,UTEP,62,W,66,7,59,20,39,51.3,316,3,1,33,174,5.3,3,1,2,9,10,31,32.3,86,0,45,158,3.5,1,2,3,5,1
Houston,5,2001-10-13,5,,Memphis,6,L,33,52,-19,28,42,66.7,331,2,2,28,130,4.6,3,0,2,5,14,22,63.6,216,2,51,252,4.9,5,1,0,1,7
Idaho,133,2001-10-13,6,@,New Mexico State,69,L,39,46,-7,27,44,61.4,288,2,5,34,167,4.9,3,1,6,5,12,19,63.2,124,1,59,356,6.0,4,2,0,2,6
Illinois,27,2001-10-13,6,@,Indiana,28,W,35,14,21,12,17,70.6,116,2,1,57,276,4.8,3,1,2,5,18,36,50.0,165,1,40,194,4.9,1,0,1,1,2
Indiana,28,2001-10-13,5,,Illinois,27,L,14,35,-21,18,36,50.0,165,1,1,40,194,4.9,1,0,1,2,12,17,70.6,116,2,57,276,4.8,3,1,1,2,5
Iowa,29,2001-10-13,5,@,Michigan St.,32,L,28,31,-3,22,41,53.7,220,1,4,35,144,4.1,3,0,4,4,14,22,63.6,179,2,39,90,2.3,1,2,0,2,4
Iowa St.,42,2001-10-13,5,@,Missouri,115,W,20,14,6,13,22,59.1,75,0,0,44,207,4.7,2,0,0,2,14,32,43.8,137,1,37,229,6.2,1,1,1,2,2
